,district,meter,built_year,price_per_meter,room,elevator,parking,storage,floor_en,total_floor,district_code
7875,اندیشه,54,1395,7407000.0,1,0.0,1.0,1.0,1,1,40
7876,اندیشه,55,1390,7818000.0,1,0.0,0.0,1.0,1,1,40
7878,اندیشه,63,1388,7937000.0,3,0.0,1.0,1.0,2,2,40
7879,اندیشه,65,1390,8462000.0,2,1.0,1.0,1.0,2,2,40
7881,اندیشه,46,1395,10217000.0,1,0.0,0.0,1.0,3,3,40
7882,اندیشه,65,1394,16892000.0,2,0.0,1.0,1.0,3,3,40
7883,اندیشه,53,1395,17547000.0,1,0.0,1.0,1.0,4,4,40
7884,اندیشه,131,1400,20000000.0,3,1.0,1.0,1.0,6,6,40
7886,اندیشه,62,1393,6935000.0,2,0.0,1.0,1.0,3,3,40
7887,اندیشه,48,1388,16667000.0,1,0.0,1.0,1.0,3,3,40
7888,اندیشه,46,1394,9348000.0,1,0.0,1.0,1.0,2,2,40
7889,اندیشه,70,1398,9143000.0,2,0.0,1.0,1.0,2,2,40
7890,اندیشه,105,1400,19700000.0,2,1.0,1.0,1.0,3,3,40
7891,اندیشه,75,1390,9600000.0,2,0.0,1.0,1.0,1,1,40
7892,اندیشه,73,1395,15753000.0,2,0.0,1.0,1.0,2,2,40
7893,اندیشه,75,1388,10667000.0,2,0.0,1.0,1.0,2,2,40
7894,اندیشه,40,1397,8500000.0,1,0.0,1.0,1.0,2,2,40
7895,اندیشه,70,1389,16000000.0,2,0.0,1.0,1.0,1,3,40
7896,اندیشه,55,1390,8000000.0,1,1.0,1.0,1.0,2,2,40
7897,اندیشه,68,1395,7941000.0,2,1.0,1.0,1.0,2,2,40
7898,اندیشه,39,1395,12821000.0,1,1.0,1.0,1.0,3,3,40
7899,اندیشه,53,1392,7547000.0,1,1.0,1.0,1.0,1,1,40
7900,اندیشه,50,1394,9900000.0,1,1.0,1.0,1.0,6,6,40
7901,اندیشه,36,1394,9167000.0,1,1.0,0.0,1.0,7,7,40
7902,اندیشه,51,1397,18627000.0,1,0.0,1.0,1.0,1,3,40
7903,اندیشه,51,1393,18431000.0,1,0.0,1.0,1.0,2,2,40
7904,اندیشه,50,1390,7800000.0,1,0.0,1.0,1.0,1,1,40
7905,اندیشه,69,1399,15072000.0,2,1.0,1.0,1.0,5,5,40
7906,اندیشه,86,1395,17500000.0,2,0.0,1.0,1.0,1,4,40
7907,اندیشه,65,1394,20000000.0,2,0.0,1.0,1.0,1,1,40
7908,اندیشه,53,1390,16981000.0,1,1.0,1.0,1.0,3,3,40
7911,اندیشه,125,1396,16000000.0,2,1.0,0.0,1.0,1,1,40
7912,اندیشه,125,1400,22000000.0,3,1.0,1.0,1.0,2,2,40
7913,اندیشه,45,1400,15111000.0,1,1.0,1.0,1.0,5,7,40
7914,اندیشه,52,1392,8654000.0,1,0.0,1.0,1.0,2,2,40
7915,اندیشه,55,1390,8182000.0,1,1.0,1.0,1.0,2,2,40
7916,اندیشه,58,1395,12069000.0,1,0.0,1.0,1.0,2,2,40
7917,اندیشه,48,1395,10625000.0,1,1.0,1.0,1.0,4,4,40
7918,اندیشه,100,1396,9800000.0,2,1.0,1.0,1.0,4,4,40
7919,اندیشه,48,1394,8958000.0,1,1.0,1.0,1.0,2,2,40
7920,اندیشه,53,1395,18491000.0,1,0.0,1.0,1.0,2,2,40
7921,اندیشه,71,1392,15493000.0,2,1.0,1.0,1.0,4,4,40
7922,اندیشه,58,1395,8621000.0,2,1.0,1.0,1.0,5,5,40
7923,اندیشه,55,1396,8545000.0,1,1.0,1.0,1.0,2,2,40
7924,اندیشه,60,1400,16500000.0,1,0.0,0.0,1.0,1,1,40
7927,اندیشه,58,1388,14862000.0,1,0.0,1.0,1.0,3,3,40
7928,اندیشه,48,1392,10625000.0,1,1.0,1.0,1.0,4,4,40
7929,اندیشه,83,1394,6386000.0,2,0.0,1.0,1.0,3,3,40
7930,اندیشه,78,1396,12821000.0,2,1.0,1.0,1.0,7,7,40
7931,اندیشه,88,1389,15909000.0,2,0.0,1.0,1.0,1,3,40
7932,اندیشه,60,1397,10833000.0,1,1.0,1.0,1.0,3,3,40
7933,اندیشه,60,1393,9167000.0,2,0.0,1.0,1.0,3,3,40
7934,اندیشه,55,1390,9000000.0,1,0.0,0.0,1.0,1,1,40
7935,اندیشه,54,1394,14815000.0,1,0.0,1.0,1.0,1,3,40
7936,اندیشه,145,1400,23000000.0,3,1.0,1.0,1.0,2,2,40
7937,اندیشه,54,1389,15741000.0,1,0.0,1.0,1.0,3,3,40
7938,اندیشه,51,1398,9804000.0,1,0.0,1.0,1.0,3,3,40
7939,اندیشه,47,1387,6915000.0,1,1.0,1.0,1.0,2,2,40
7942,اندیشه,40,1394,7250000.0,1,0.0,1.0,1.0,1,1,40
7943,اندیشه,51,1393,7255000.0,1,0.0,1.0,1.0,1,1,40
7945,اندیشه,57,1388,15614000.0,1,0.0,1.0,1.0,3,9,40
7946,اندیشه,41,1393,19512000.0,1,0.0,1.0,1.0,2,2,40
7947,اندیشه,72,1385,16250000.0,2,0.0,1.0,1.0,2,2,40
7949,اندیشه,53,1388,15094000.0,2,0.0,1.0,1.0,3,3,40
7950,اندیشه,55,1390,8455000.0,1,0.0,1.0,1.0,1,1,40
7951,اندیشه,55,1392,8727000.0,1,0.0,1.0,1.0,1,1,40
7952,اندیشه,41,1394,9268000.0,1,0.0,1.0,1.0,2,2,40
7953,اندیشه,42,1393,19000000.0,1,0.0,1.0,1.0,1,1,40
7955,اندیشه,54,1390,5778000.0,1,1.0,1.0,1.0,2,2,40
7957,اندیشه,52,1391,5865000.0,1,1.0,1.0,1.0,1,1,40
7958,اندیشه,47,1395,7447000.0,1,1.0,1.0,1.0,4,4,40
7959,اندیشه,56,1395,11107000.0,1,0.0,1.0,1.0,2,2,40
7960,اندیشه,50,1390,6740000.0,1,1.0,1.0,1.0,2,2,40
7961,اندیشه,52,1393,6269000.0,1,1.0,1.0,1.0,1,1,40
7962,اندیشه,65,1395,8615000.0,2,1.0,1.0,1.0,1,1,40
7963,اندیشه,83,1390,12771000.0,2,0.0,1.0,1.0,3,3,40
7964,اندیشه,60,1393,15167000.0,1,0.0,1.0,1.0,1,1,40
7965,اندیشه,105,1395,19695000.0,2,1.0,1.0,1.0,3,3,40
7966,اندیشه,48,1395,7083000.0,1,0.0,1.0,1.0,3,3,40
7967,اندیشه,49,1391,6429000.0,1,1.0,1.0,1.0,1,1,40
7968,اندیشه,75,1389,10667000.0,2,0.0,1.0,1.0,2,2,40
7969,اندیشه,70,1396,18571000.0,2,0.0,1.0,1.0,2,2,40
7970,اندیشه,52,1398,14423000.0,1,0.0,1.0,1.0,1,1,40
7971,اندیشه,142,1400,14085000.0,3,0.0,1.0,1.0,2,3,40
7972,اندیشه,46,1391,18478000.0,1,0.0,1.0,0.0,2,3,40
7973,اندیشه,49,1394,8327000.0,1,1.0,1.0,1.0,7,7,40
7974,اندیشه,53,1389,8208000.0,1,0.0,1.0,1.0,3,3,40
7975,اندیشه,50,1395,6400000.0,1,0.0,1.0,1.0,2,2,40
7976,اندیشه,47,1390,18085000.0,1,0.0,0.0,1.0,1,3,40
7977,اندیشه,48,1395,8750000.0,1,1.0,1.0,1.0,2,2,40
7978,اندیشه,105,1400,22000000.0,2,1.0,1.0,1.0,3,5,40
7979,اندیشه,81,1395,16000000.0,2,1.0,1.0,1.0,4,4,40
7980,اندیشه,60,1389,16333000.0,1,0.0,1.0,1.0,3,3,40
7981,اندیشه,56,1395,8036000.0,1,0.0,1.0,1.0,2,2,40
7982,اندیشه,156,1398,14423000.0,3,1.0,1.0,1.0,2,4,40
7983,اندیشه,46,1397,18913000.0,1,0.0,1.0,1.0,3,3,40
7984,اندیشه,62,1389,15484000.0,1,0.0,0.0,1.0,1,1,40
7985,اندیشه,72,1389,16250000.0,2,0.0,1.0,1.0,2,3,40
7986,اندیشه,72,1390,15972000.0,2,0.0,1.0,1.0,2,2,40
7987,اندیشه,50,1395,15200000.0,1,0.0,1.0,1.0,3,3,40
7988,اندیشه,81,1392,7407000.0,2,0.0,1.0,1.0,1,1,40
7989,اندیشه,49,1396,6122000.0,1,1.0,1.0,1.0,1,1,40
7990,اندیشه,80,1392,7875000.0,2,0.0,1.0,1.0,2,2,40
7991,اندیشه,75,1390,16000000.0,2,0.0,1.0,1.0,1,3,40
7993,اندیشه,54,1395,8556000.0,1,0.0,1.0,1.0,2,2,40
7994,اندیشه,72,1395,7361000.0,2,0.0,1.0,1.0,1,1,40
7996,اندیشه,74,1393,15676000.0,2,1.0,1.0,1.0,6,6,40
7997,اندیشه,64,1390,11219000.0,2,1.0,1.0,1.0,1,1,40
7998,اندیشه,62,1388,10161000.0,1,0.0,1.0,1.0,3,3,40
7999,اندیشه,160,1400,22500000.0,3,1.0,1.0,1.0,4,4,40
8000,اندیشه,125,1397,19000000.0,3,1.0,1.0,1.0,3,3,40
8001,اندیشه,117,1400,23077000.0,2,1.0,1.0,1.0,4,4,40
8004,اندیشه,53,1390,10566000.0,1,0.0,1.0,1.0,3,3,40
8005,اندیشه,47,1395,8723000.0,1,0.0,1.0,1.0,3,3,40
8006,اندیشه,48,1395,19333000.0,1,1.0,1.0,1.0,5,5,40
8007,اندیشه,90,1390,9278000.0,2,0.0,1.0,1.0,1,1,40
8009,اندیشه,53,1395,18868000.0,1,0.0,1.0,1.0,1,1,40
8010,اندیشه,50,1385,16000000.0,1,0.0,1.0,1.0,3,3,40
8011,اندیشه,66,1388,15758000.0,2,0.0,1.0,1.0,3,3,40
8012,اندیشه,80,1400,16000000.0,2,1.0,1.0,1.0,1,5,40
8013,اندیشه,70,1397,9857000.0,2,0.0,1.0,1.0,2,2,40
8014,اندیشه,57,1394,8825000.0,2,1.0,1.0,1.0,5,5,40
8015,اندیشه,50,1400,18000000.0,1,1.0,0.0,1.0,0,0,40
8016,اندیشه,185,1400,16973000.0,3,1.0,1.0,1.0,3,3,40
8017,اندیشه,70,1400,18429000.0,2,1.0,1.0,1.0,2,8,40
8019,اندیشه,91,1387,9341000.0,3,0.0,1.0,1.0,1,1,40
8020,اندیشه,49,1393,8571000.0,1,0.0,1.0,1.0,2,2,40
8022,اندیشه,63,1392,16825000.0,2,0.0,0.0,1.0,2,3,40
8023,اندیشه,80,1393,9500000.0,2,0.0,0.0,1.0,1,1,40
8024,اندیشه,54,1390,16667000.0,1,0.0,0.0,1.0,2,2,40
8025,اندیشه,55,1393,8182000.0,1,1.0,1.0,1.0,2,2,40
8026,اندیشه,75,1400,18000000.0,2,1.0,1.0,1.0,4,4,40
8027,اندیشه,72,1389,10417000.0,2,0.0,1.0,1.0,2,3,40
8028,اندیشه,51,1394,11961000.0,1,0.0,1.0,1.0,1,1,40
8029,اندیشه,67,1390,7463000.0,2,0.0,1.0,1.0,2,2,40
8030,اندیشه,80,1400,22000000.0,2,1.0,1.0,1.0,1,1,40
8031,اندیشه,64,1393,17188000.0,2,0.0,1.0,1.0,2,3,40
8032,اندیشه,56,1394,14286000.0,1,0.0,1.0,1.0,2,3,40
8033,اندیشه,65,1400,21000000.0,2,1.0,1.0,1.0,2,3,40
8034,اندیشه,62,1389,9677000.0,2,0.0,1.0,1.0,3,3,40
8035,اندیشه,54,1390,11111000.0,1,0.0,1.0,1.0,2,2,40
8037,اندیشه,58,1393,5517000.0,2,0.0,1.0,1.0,2,2,40
8038,اندیشه,102,1399,16980000.0,3,1.0,1.0,1.0,3,4,40
8039,اندیشه,39,1397,24359000.0,1,1.0,1.0,1.0,3,3,40
8042,اندیشه,58,1395,8966000.0,2,1.0,1.0,1.0,5,5,40
8043,اندیشه,75,1400,15000000.0,2,1.0,1.0,1.0,6,6,40
8044,اندیشه,64,1392,15625000.0,2,0.0,1.0,1.0,3,3,40
8045,اندیشه,49,1396,12408000.0,1,0.0,1.0,1.0,2,2,40
8046,اندیشه,59,1396,8814000.0,1,1.0,1.0,1.0,2,2,40
8048,اندیشه,55,1392,16727000.0,1,0.0,1.0,1.0,1,3,40
8049,اندیشه,59,1385,16640000.0,2,0.0,1.0,1.0,1,9,40
8050,اندیشه,50,1392,6800000.0,1,0.0,1.0,1.0,1,1,40
8052,اندیشه,50,1388,8860000.0,1,0.0,1.0,1.0,3,3,40
8053,اندیشه,53,1386,15472000.0,1,0.0,1.0,1.0,2,2,40
8054,اندیشه,50,1387,7800000.0,2,0.0,1.0,1.0,3,3,40
8055,اندیشه,68,1395,16912000.0,2,0.0,1.0,1.0,3,3,40
8056,اندیشه,50,1395,16400000.0,1,0.0,1.0,1.0,3,3,40
8057,اندیشه,53,1391,8943000.0,1,0.0,1.0,1.0,1,1,40
8058,اندیشه,55,1395,13000000.0,1,1.0,1.0,1.0,2,2,40
8059,اندیشه,80,1392,16500000.0,2,0.0,1.0,1.0,3,3,40
8060,اندیشه,47,1397,8617000.0,1,0.0,1.0,1.0,1,1,40
8061,اندیشه,62,1392,9113000.0,2,0.0,1.0,1.0,3,3,40
8062,اندیشه,75,1391,12493000.0,2,1.0,0.0,1.0,5,5,40
8063,اندیشه,55,1396,9455000.0,1,0.0,1.0,1.0,2,2,40
8065,اندیشه,52,1395,18269000.0,2,0.0,1.0,1.0,2,2,40
8066,اندیشه,52,1395,18077000.0,1,0.0,1.0,1.0,1,1,40
8067,اندیشه,60,1394,8667000.0,1,1.0,1.0,1.0,2,2,40
8068,اندیشه,85,1400,23529000.0,2,1.0,1.0,1.0,3,3,40
8069,اندیشه,135,1400,21000000.0,3,1.0,1.0,1.0,3,4,40
8071,اندیشه,52,1394,7115000.0,1,1.0,1.0,1.0,3,4,40
8072,اندیشه,92,1394,15207000.0,2,1.0,1.0,0.0,3,3,40
8073,اندیشه,49,1394,21633000.0,1,0.0,1.0,1.0,2,2,40
8074,اندیشه,112,1400,18571000.0,2,1.0,1.0,1.0,4,4,40
8075,اندیشه,41,1394,19512000.0,1,0.0,1.0,1.0,2,2,40
8076,اندیشه,53,1387,7736000.0,1,0.0,0.0,1.0,3,3,40
8077,اندیشه,150,1398,20000000.0,3,1.0,1.0,1.0,2,2,40
8078,اندیشه,48,1394,6667000.0,1,0.0,1.0,1.0,2,2,40
8079,اندیشه,70,1395,9000000.0,2,0.0,1.0,1.0,2,2,40
8080,اندیشه,68,1394,18676000.0,2,0.0,1.0,1.0,3,3,40
8081,اندیشه,55,1390,16000000.0,1,0.0,1.0,1.0,1,1,40
8082,اندیشه,100,1395,16200000.0,2,1.0,1.0,1.0,2,2,40
8084,اندیشه,72,1394,9167000.0,2,0.0,1.0,1.0,2,2,40
8085,اندیشه,90,1400,21000000.0,2,1.0,1.0,1.0,1,1,40
8087,اندیشه,52,1392,7692000.0,1,0.0,1.0,1.0,1,1,40
8088,اندیشه,53,1387,7358000.0,1,0.0,1.0,1.0,3,3,40
8089,اندیشه,51,1392,6667000.0,1,0.0,1.0,1.0,3,3,40
8090,اندیشه,47,1390,15957000.0,1,1.0,0.0,1.0,3,3,40
8091,اندیشه,75,1400,12333000.0,2,1.0,1.0,1.0,4,4,40
8093,اندیشه,58,1392,15000000.0,1,0.0,1.0,1.0,2,2,40
8095,اندیشه,105,1390,12286000.0,2,1.0,1.0,1.0,3,3,40
8096,اندیشه,56,1392,8571000.0,2,0.0,1.0,1.0,2,2,40
8097,اندیشه,91,1392,14286000.0,2,0.0,1.0,1.0,0,0,40
8098,اندیشه,54,1392,8944000.0,1,0.0,1.0,1.0,3,3,40
8099,اندیشه,76,1384,13882000.0,2,0.0,1.0,1.0,1,1,40
8100,اندیشه,115,1400,24000000.0,2,1.0,1.0,1.0,4,4,40
8101,اندیشه,148,1400,18243000.0,3,1.0,1.0,1.0,3,3,40
8102,اندیشه,53,1395,7547000.0,1,1.0,1.0,1.0,1,1,40
8103,اندیشه,36,1395,8889000.0,1,1.0,1.0,1.0,7,7,40
8104,اندیشه,55,1394,19000000.0,1,0.0,1.0,1.0,2,2,40
8105,اندیشه,47,1395,20000000.0,1,1.0,1.0,1.0,6,6,40
8106,اندیشه,54,1390,16296000.0,1,0.0,1.0,1.0,3,3,40
8107,اندیشه,49,1394,7755000.0,1,0.0,1.0,1.0,2,2,40
8108,اندیشه,58,1386,7414000.0,2,0.0,1.0,1.0,2,2,40
8109,اندیشه,48,1394,8917000.0,1,1.0,1.0,1.0,2,2,40
8110,اندیشه,68,1395,9412000.0,2,1.0,1.0,1.0,4,4,40
8111,اندیشه,73,1391,15890000.0,2,0.0,1.0,1.0,3,3,40
8112,اندیشه,49,1394,9184000.0,1,0.0,1.0,1.0,1,1,40
8113,اندیشه,48,1393,7604000.0,1,0.0,1.0,1.0,3,3,40
8115,اندیشه,76,1397,19079000.0,1,1.0,0.0,1.0,4,4,40
8116,اندیشه,48,1395,7708000.0,1,1.0,1.0,1.0,3,3,40
8118,اندیشه,58,1389,7759000.0,2,0.0,1.0,1.0,2,2,40
8119,اندیشه,56,1393,7857000.0,1,0.0,1.0,1.0,3,3,40
8120,اندیشه,43,1390,6860000.0,1,1.0,0.0,1.0,3,3,40
8121,اندیشه,53,1395,12453000.0,2,0.0,0.0,1.0,1,1,40
8122,اندیشه,62,1395,10645000.0,2,0.0,1.0,1.0,1,1,40
8123,اندیشه,38,1394,7632000.0,1,0.0,1.0,1.0,1,1,40
8126,اندیشه,48,1390,16667000.0,1,0.0,1.0,1.0,3,3,40
8127,اندیشه,64,1397,10625000.0,2,1.0,1.0,1.0,3,3,40
8128,اندیشه,50,1395,11200000.0,1,0.0,1.0,1.0,1,1,40
8131,اندیشه,55,1394,6727000.0,1,0.0,1.0,1.0,2,2,40
8132,اندیشه,53,1387,8491000.0,1,0.0,1.0,1.0,3,3,40
8133,اندیشه,105,1396,18000000.0,2,1.0,1.0,1.0,3,4,40
8134,اندیشه,51,1396,16667000.0,1,0.0,1.0,1.0,3,3,40
8135,اندیشه,55,1394,8364000.0,1,1.0,1.0,1.0,2,2,40
8136,اندیشه,53,1398,13774000.0,1,0.0,1.0,1.0,3,3,40
8138,اندیشه,69,1393,16667000.0,2,0.0,1.0,1.0,3,3,40
8139,اندیشه,46,1393,8913000.0,1,0.0,1.0,1.0,3,3,40
8140,اندیشه,52,1397,18269000.0,2,0.0,1.0,1.0,2,3,40
8141,اندیشه,55,1389,6727000.0,1,0.0,1.0,1.0,1,1,40
8142,اندیشه,54,1394,7963000.0,1,1.0,1.0,1.0,2,2,40
8143,اندیشه,55,1395,9636000.0,1,0.0,1.0,1.0,2,2,40
8144,اندیشه,56,1395,7679000.0,1,0.0,1.0,1.0,3,3,40
8145,اندیشه,72,1390,8681000.0,2,0.0,1.0,1.0,2,2,40
8147,اندیشه,71,1392,16197000.0,2,0.0,1.0,1.0,2,2,40
8148,اندیشه,58,1394,8672000.0,2,1.0,1.0,1.0,5,5,40
8149,اندیشه,75,1394,12400000.0,2,1.0,1.0,1.0,2,2,40
8150,اندیشه,50,1393,9000000.0,1,0.0,0.0,1.0,2,2,40
8151,اندیشه,55,1393,11455000.0,1,0.0,0.0,1.0,3,3,40
8152,اندیشه,53,1390,6981000.0,1,1.0,1.0,1.0,3,3,40
8153,اندیشه,58,1396,8103000.0,2,1.0,1.0,1.0,2,2,40
8154,اندیشه,50,1397,9600000.0,1,1.0,1.0,1.0,2,2,40
8155,اندیشه,49,1396,8367000.0,2,0.0,1.0,1.0,2,2,40
8156,اندیشه,52,1393,6731000.0,1,0.0,1.0,1.0,2,2,40
8157,اندیشه,58,1385,15224000.0,1,0.0,1.0,1.0,1,4,40
8159,اندیشه,75,1396,15493000.0,2,0.0,1.0,1.0,3,3,40
8160,اندیشه,75,1387,10667000.0,2,0.0,1.0,1.0,2,2,40
8161,اندیشه,51,1390,7412000.0,1,0.0,1.0,1.0,1,1,40
8162,اندیشه,49,1397,7143000.0,1,1.0,1.0,1.0,2,2,40
8163,اندیشه,67,1400,16418000.0,2,1.0,0.0,1.0,4,4,40
8164,اندیشه,54,1392,17500000.0,1,0.0,1.0,1.0,2,3,40
8166,اندیشه,59,1390,16000000.0,2,0.0,1.0,1.0,2,2,40
8167,اندیشه,74,1388,16892000.0,2,0.0,1.0,1.0,2,2,40
8168,اندیشه,54,1392,9444000.0,1,1.0,1.0,1.0,4,4,40
8170,اندیشه,123,1399,17500000.0,3,1.0,1.0,1.0,1,4,40
8171,اندیشه,78,1386,12692000.0,2,0.0,0.0,1.0,1,3,40
8172,اندیشه,149,1392,19799000.0,3,1.0,1.0,1.0,2,2,40
8173,اندیشه,65,1385,16000000.0,2,0.0,1.0,1.0,3,3,40
8174,اندیشه,52,1385,16154000.0,2,0.0,1.0,1.0,2,3,40
8175,اندیشه,46,1392,6087000.0,1,0.0,1.0,1.0,2,2,40
8176,اندیشه,75,1396,11600000.0,2,0.0,1.0,1.0,2,2,40
8177,اندیشه,60,1391,9483000.0,1,1.0,1.0,0.0,4,6,40
8178,اندیشه,50,1394,19848000.0,1,1.0,1.0,1.0,2,7,40
8179,اندیشه,40,1391,20000000.0,1,1.0,1.0,1.0,2,2,40
8180,اندیشه,72,1388,15833000.0,2,0.0,1.0,1.0,2,3,40
8183,اندیشه,60,1385,13333000.0,2,0.0,1.0,1.0,1,1,40
8184,اندیشه,72,1394,8569000.0,2,0.0,1.0,1.0,2,3,40
8185,اندیشه,65,1395,7538000.0,2,0.0,1.0,1.0,2,2,40
8186,اندیشه,105,1387,14752000.0,2,1.0,1.0,1.0,2,2,40
8187,اندیشه,56,1388,15893000.0,2,0.0,1.0,1.0,1,1,40
8188,اندیشه,44,1400,17000000.0,1,1.0,1.0,1.0,6,6,40
8190,اندیشه,90,1400,17000000.0,2,1.0,1.0,1.0,2,4,40
8192,اندیشه,53,1393,6981000.0,2,0.0,1.0,1.0,2,2,40
8194,اندیشه,93,1400,17419000.0,2,1.0,1.0,1.0,1,1,40
8195,اندیشه,38,1390,7368000.0,1,0.0,1.0,1.0,1,1,40
8196,اندیشه,50,1395,7500000.0,1,0.0,1.0,1.0,2,2,40
8197,اندیشه,60,1388,6833000.0,2,0.0,1.0,1.0,1,1,40
8198,اندیشه,82,1385,14024000.0,2,0.0,1.0,1.0,3,3,40
8199,اندیشه,76,1389,15132000.0,2,0.0,1.0,1.0,2,2,40
8200,اندیشه,156,1400,20000000.0,3,1.0,1.0,1.0,2,2,40
8201,اندیشه,50,1395,7600000.0,1,0.0,1.0,1.0,1,1,40
8202,اندیشه,69,1392,13768000.0,2,1.0,1.0,1.0,2,2,40
8203,اندیشه,72,1391,15972000.0,2,0.0,1.0,1.0,2,2,40
8204,اندیشه,53,1392,6226000.0,2,0.0,1.0,1.0,2,2,40
8205,اندیشه,45,1396,8889000.0,2,0.0,1.0,1.0,2,2,40
8206,اندیشه,50,1390,8000000.0,2,0.0,1.0,1.0,2,2,40
8208,اندیشه,58,1390,9483000.0,2,0.0,1.0,1.0,2,2,40
8209,اندیشه,50,1396,9800000.0,1,0.0,1.0,1.0,1,1,40
8210,اندیشه,72,1398,14583000.0,2,1.0,1.0,1.0,5,5,40
8211,اندیشه,52,1392,9231000.0,2,0.0,1.0,1.0,2,2,40
8212,اندیشه,75,1400,18400000.0,2,1.0,1.0,1.0,4,4,40
8213,اندیشه,68,1390,17426000.0,2,0.0,1.0,1.0,3,3,40
8214,اندیشه,65,1395,16923000.0,2,0.0,1.0,1.0,2,3,40
8215,اندیشه,60,1389,9750000.0,1,0.0,1.0,1.0,0,0,40
8217,اندیشه,74,1386,12500000.0,2,0.0,0.0,1.0,2,2,40
8218,اندیشه,72,1390,14903000.0,2,0.0,1.0,1.0,3,3,40
8220,اندیشه,72,1389,15889000.0,2,0.0,1.0,1.0,2,2,40
8221,اندیشه,49,1397,8612000.0,1,0.0,1.0,1.0,1,1,40
8222,اندیشه,75,1389,16000000.0,2,0.0,1.0,1.0,2,2,40
8223,اندیشه,90,1390,15389000.0,2,0.0,1.0,1.0,1,1,40
8224,اندیشه,55,1396,10091000.0,1,1.0,1.0,1.0,2,2,40
8225,اندیشه,46,1395,19130000.0,1,0.0,1.0,1.0,2,2,40
8227,اندیشه,66,1397,9939000.0,2,0.0,0.0,1.0,2,3,40
8228,اندیشه,60,1395,8333000.0,1,1.0,1.0,1.0,3,3,40
8229,اندیشه,62,1394,10935000.0,2,0.0,1.0,1.0,2,2,40
8231,اندیشه,55,1388,7182000.0,1,0.0,1.0,1.0,1,1,40
8232,اندیشه,46,1396,21000000.0,1,0.0,1.0,1.0,2,3,40
8233,اندیشه,55,1395,9091000.0,1,0.0,1.0,1.0,1,1,40
8234,اندیشه,55,1389,16909000.0,1,0.0,1.0,1.0,3,2,40
8235,اندیشه,72,1392,7278000.0,2,0.0,1.0,1.0,2,2,40
8236,اندیشه,55,1390,6455000.0,1,0.0,1.0,1.0,1,1,40
8240,اندیشه,73,1388,8630000.0,2,0.0,1.0,1.0,2,2,40
8241,اندیشه,58,1389,15000000.0,1,0.0,1.0,1.0,1,1,40
8242,اندیشه,49,1394,18163000.0,1,1.0,1.0,1.0,7,7,40
8243,اندیشه,47,1394,8511000.0,1,0.0,1.0,1.0,3,3,40
8244,اندیشه,59,1394,17119000.0,1,0.0,1.0,1.0,1,1,40
8245,اندیشه,77,1400,18500000.0,2,1.0,1.0,1.0,1,1,40
8246,اندیشه,72,1391,9625000.0,2,0.0,1.0,1.0,3,3,40
8247,اندیشه,105,1396,22000000.0,2,1.0,1.0,1.0,3,3,40
8248,اندیشه,53,1389,14151000.0,1,0.0,0.0,1.0,1,1,40
8249,اندیشه,49,1386,19388000.0,1,1.0,0.0,1.0,2,2,40
8250,اندیشه,50,1395,10000000.0,1,1.0,1.0,1.0,2,2,40
8251,اندیشه,45,1392,18222000.0,1,1.0,1.0,1.0,7,7,40
8252,اندیشه,55,1388,8273000.0,1,0.0,1.0,1.0,10,10,40
8253,اندیشه,58,1395,16690000.0,2,1.0,1.0,1.0,5,5,40
8255,اندیشه,49,1391,12857000.0,1,0.0,1.0,1.0,3,3,40
8256,اندیشه,47,1396,18511000.0,1,0.0,1.0,1.0,3,3,40
8257,اندیشه,52,1394,19231000.0,2,1.0,1.0,1.0,1,1,40
8258,اندیشه,52,1388,15769000.0,1,0.0,1.0,1.0,2,2,40
8259,اندیشه,68,1395,18676000.0,2,0.0,1.0,1.0,3,3,40
8262,اندیشه,48,1388,7812000.0,1,0.0,1.0,1.0,1,1,40
8266,اندیشه,49,1395,14653000.0,1,0.0,1.0,1.0,2,2,40
8267,اندیشه,48,1393,10833000.0,1,1.0,1.0,1.0,4,4,40
8268,اندیشه,80,1400,16750000.0,2,1.0,1.0,1.0,2,5,40
8269,اندیشه,49,1394,8918000.0,1,1.0,1.0,1.0,1,1,40
8270,اندیشه,54,1395,8963000.0,1,0.0,0.0,1.0,2,2,40
8271,اندیشه,56,1388,15893000.0,2,0.0,1.0,1.0,1,1,40
8272,اندیشه,70,1394,7857000.0,2,0.0,1.0,1.0,3,3,40
8273,اندیشه,69,1394,9565000.0,2,0.0,1.0,1.0,3,3,40
8274,اندیشه,56,1389,11964000.0,1,0.0,1.0,1.0,2,2,40
8275,اندیشه,63,1387,15397000.0,2,0.0,0.0,1.0,3,3,40
8276,اندیشه,48,1396,11208000.0,1,0.0,1.0,1.0,3,3,40
8277,اندیشه,57,1396,6491000.0,2,1.0,1.0,1.0,2,2,40
8278,اندیشه,57,1395,14912000.0,2,0.0,1.0,1.0,3,3,40
8279,اندیشه,54,1396,16852000.0,1,0.0,1.0,1.0,1,1,40
8280,اندیشه,49,1394,10408000.0,1,1.0,1.0,1.0,2,2,40
8281,اندیشه,65,1395,8154000.0,2,0.0,1.0,1.0,1,1,40
8282,اندیشه,57,1388,7281000.0,1,0.0,1.0,1.0,3,3,40
8283,اندیشه,44,1395,12045000.0,1,0.0,0.0,1.0,1,1,40
